CO2,472,Temp,22,timer,520,UNIX_Time,2021-12-06,12,53,02.666373
CO2,472,Temp,22,timer,521,UNIX_Time,2021-12-06,12,53,03.688114
CO2,472,Temp,22,timer,523,UNIX_Time,2021-12-06,12,53,04.709804
CO2,472,Temp,22,timer,524,UNIX_Time,2021-12-06,12,53,05.731486
CO2,472,Temp,22,timer,525,UNIX_Time,2021-12-06,12,53,06.753329
CO2,472,Temp,22,timer,526,UNIX_Time,2021-12-06,12,53,07.788651
CO2,472,Temp,22,timer,527,UNIX_Time,2021-12-06,12,53,08.796363
CO2,472,Temp,22,timer,528,UNIX_Time,2021-12-06,12,53,09.818479
CO2,473,Temp,22,timer,529,UNIX_Time,2021-12-06,12,53,10.839738
CO2,473,Temp,22,timer,530,UNIX_Time,2021-12-06,12,53,11.861665
CO2,473,Temp,22,timer,531,UNIX_Time,2021-12-06,12,53,12.882917
CO2,473,Temp,22,timer,532,UNIX_Time,2021-12-06,12,53,13.904346
CO2,473,Temp,22,timer,533,UNIX_Time,2021-12-06,12,53,14.926386
CO2,473,Temp,22,timer,534,UNIX_Time,2021-12-06,12,53,15.947979
CO2,473,Temp,22,timer,535,UNIX_Time,2021-12-06,12,53,16.969321
CO2,473,Temp,22,timer,536,UNIX_Time,2021-12-06,12,53,17.991530
CO2,473,Temp,22,timer,537,UNIX_Time,2021-12-06,12,53,19.012164
CO2,473,Temp,22,timer,538,UNIX_Time,2021-12-06,12,53,20.034325
CO2,473,Temp,22,timer,539,UNIX_Time,2021-12-06,12,53,21.055154
CO2,473,Temp,22,timer,540,UNIX_Time,2021-12-06,12,53,22.076094
CO2,473,Temp,22,timer,541,UNIX_Time,2021-12-06,12,53,23.097702
CO2,473,Temp,22,timer,542,UNIX_Time,2021-12-06,12,53,24.118437
CO2,473,Temp,21,timer,543,UNIX_Time,2021-12-06,12,53,25.139845
CO2,473,Temp,21,timer,544,UNIX_Time,2021-12-06,12,53,26.161229
CO2,473,Temp,21,timer,545,UNIX_Time,2021-12-06,12,53,27.182362
CO2,473,Temp,21,timer,546,UNIX_Time,2021-12-06,12,53,28.203626
CO2,473,Temp,21,timer,547,UNIX_Time,2021-12-06,12,53,29.225187
CO2,473,Temp,21,timer,548,UNIX_Time,2021-12-06,12,53,30.246659
CO2,473,Temp,21,timer,549,UNIX_Time,2021-12-06,12,53,31.268408
CO2,473,Temp,21,timer,550,UNIX_Time,2021-12-06,12,53,32.290359
CO2,473,Temp,21,timer,551,UNIX_Time,2021-12-06,12,53,33.311647
CO2,473,Temp,21,timer,552,UNIX_Time,2021-12-06,12,53,34.333506
CO2,473,Temp,21,timer,553,UNIX_Time,2021-12-06,12,53,35.354824
CO2,473,Temp,21,timer,554,UNIX_Time,2021-12-06,12,53,36.376507
CO2,473,Temp,21,timer,555,UNIX_Time,2021-12-06,12,53,37.402465
CO2,474,Temp,21,timer,556,UNIX_Time,2021-12-06,12,53,38.424221
CO2,474,Temp,21,timer,557,UNIX_Time,2021-12-06,12,53,39.445781
CO2,474,Temp,21,timer,558,UNIX_Time,2021-12-06,12,53,40.467608
CO2,474,Temp,21,timer,559,UNIX_Time,2021-12-06,12,53,41.488598
CO2,474,Temp,21,timer,560,UNIX_Time,2021-12-06,12,53,42.509507
CO2,474,Temp,21,timer,561,UNIX_Time,2021-12-06,12,53,43.530293
CO2,474,Temp,21,timer,562,UNIX_Time,2021-12-06,12,53,44.551147
CO2,474,Temp,21,timer,563,UNIX_Time,2021-12-06,12,53,45.572276
CO2,474,Temp,21,timer,564,UNIX_Time,2021-12-06,12,53,46.592754
CO2,474,Temp,21,timer,565,UNIX_Time,2021-12-06,12,53,47.614790
CO2,475,Temp,21,timer,566,UNIX_Time,2021-12-06,12,53,48.635845
CO2,475,Temp,21,timer,567,UNIX_Time,2021-12-06,12,53,49.656410
CO2,475,Temp,21,timer,568,UNIX_Time,2021-12-06,12,53,50.677130
CO2,475,Temp,21,timer,569,UNIX_Time,2021-12-06,12,53,51.699381
CO2,475,Temp,21,timer,571,UNIX_Time,2021-12-06,12,53,52.719610
CO2,475,Temp,21,timer,572,UNIX_Time,2021-12-06,12,53,53.740877
CO2,475,Temp,21,timer,573,UNIX_Time,2021-12-06,12,53,54.762256
CO2,475,Temp,21,timer,574,UNIX_Time,2021-12-06,12,53,55.784054
CO2,475,Temp,21,timer,575,UNIX_Time,2021-12-06,12,53,56.805601
CO2,475,Temp,21,timer,576,UNIX_Time,2021-12-06,12,53,57.827130
CO2,477,Temp,21,timer,577,UNIX_Time,2021-12-06,12,53,58.848360
CO2,522,Temp,21,timer,578,UNIX_Time,2021-12-06,12,53,59.870105
CO2,1297,Temp,21,timer,579,UNIX_Time,2021-12-06,12,54,00.892010
CO2,1779,Temp,21,timer,580,UNIX_Time,2021-12-06,12,54,01.913533
CO2,1937,Temp,21,timer,581,UNIX_Time,2021-12-06,12,54,02.934098
CO2,2013,Temp,21,timer,582,UNIX_Time,2021-12-06,12,54,03.955872
CO2,2061,Temp,21,timer,583,UNIX_Time,2021-12-06,12,54,04.977109
CO2,2099,Temp,21,timer,584,UNIX_Time,2021-12-06,12,54,05.999034
CO2,2113,Temp,21,timer,585,UNIX_Time,2021-12-06,12,54,07.020270
CO2,2125,Temp,21,timer,586,UNIX_Time,2021-12-06,12,54,08.042626
CO2,2135,Temp,21,timer,587,UNIX_Time,2021-12-06,12,54,09.062965
CO2,2145,Temp,21,timer,588,UNIX_Time,2021-12-06,12,54,10.084176
CO2,2158,Temp,21,timer,589,UNIX_Time,2021-12-06,12,54,11.104937
CO2,2158,Temp,21,timer,590,UNIX_Time,2021-12-06,12,54,12.127054
CO2,2158,Temp,21,timer,591,UNIX_Time,2021-12-06,12,54,13.148248
CO2,2158,Temp,21,timer,592,UNIX_Time,2021-12-06,12,54,14.169851
CO2,2158,Temp,21,timer,593,UNIX_Time,2021-12-06,12,54,15.191252
CO2,2158,Temp,21,timer,594,UNIX_Time,2021-12-06,12,54,16.211442
CO2,2158,Temp,21,timer,595,UNIX_Time,2021-12-06,12,54,17.232975
CO2,2158,Temp,21,timer,596,UNIX_Time,2021-12-06,12,54,18.253677
CO2,2123,Temp,21,timer,597,UNIX_Time,2021-12-06,12,54,19.274817
CO2,2057,Temp,21,timer,598,UNIX_Time,2021-12-06,12,54,20.295902
CO2,1979,Temp,21,timer,599,UNIX_Time,2021-12-06,12,54,21.317886
CO2,1897,Temp,21,timer,600,UNIX_Time,2021-12-06,12,54,22.339141
CO2,1820,Temp,21,timer,601,UNIX_Time,2021-12-06,12,54,23.361089
CO2,1760,Temp,21,timer,602,UNIX_Time,2021-12-06,12,54,24.382896
CO2,1717,Temp,21,timer,603,UNIX_Time,2021-12-06,12,54,25.405149
CO2,1681,Temp,21,timer,604,UNIX_Time,2021-12-06,12,54,26.427198
CO2,1644,Temp,21,timer,605,UNIX_Time,2021-12-06,12,54,27.448322
CO2,1609,Temp,21,timer,606,UNIX_Time,2021-12-06,12,54,28.469031
CO2,1575,Temp,21,timer,607,UNIX_Time,2021-12-06,12,54,29.489932
CO2,1548,Temp,21,timer,608,UNIX_Time,2021-12-06,12,54,30.511152
CO2,1523,Temp,21,timer,609,UNIX_Time,2021-12-06,12,54,31.532339
CO2,1490,Temp,21,timer,610,UNIX_Time,2021-12-06,12,54,32.553434
CO2,1460,Temp,21,timer,611,UNIX_Time,2021-12-06,12,54,33.574761
CO2,1436,Temp,21,timer,612,UNIX_Time,2021-12-06,12,54,34.596792
CO2,1405,Temp,21,timer,613,UNIX_Time,2021-12-06,12,54,35.618396
CO2,1380,Temp,21,timer,614,UNIX_Time,2021-12-06,12,54,36.638789
CO2,1351,Temp,21,timer,615,UNIX_Time,2021-12-06,12,54,37.659653
CO2,1328,Temp,21,timer,616,UNIX_Time,2021-12-06,12,54,38.680684
CO2,1281,Temp,21,timer,618,UNIX_Time,2021-12-06,12,54,39.714290
CO2,1259,Temp,21,timer,619,UNIX_Time,2021-12-06,12,54,40.735645
CO2,1237,Temp,21,timer,620,UNIX_Time,2021-12-06,12,54,41.756120
CO2,1215,Temp,21,timer,621,UNIX_Time,2021-12-06,12,54,42.777492
CO2,1193,Temp,22,timer,622,UNIX_Time,2021-12-06,12,54,43.798234
CO2,1169,Temp,22,timer,623,UNIX_Time,2021-12-06,12,54,44.819733
CO2,1147,Temp,22,timer,624,UNIX_Time,2021-12-06,12,54,45.841221
CO2,1125,Temp,22,timer,625,UNIX_Time,2021-12-06,12,54,46.862583
CO2,1102,Temp,22,timer,626,UNIX_Time,2021-12-06,12,54,47.883854
CO2,1081,Temp,22,timer,627,UNIX_Time,2021-12-06,12,54,48.905053
CO2,1064,Temp,22,timer,628,UNIX_Time,2021-12-06,12,54,49.926074
CO2,1042,Temp,22,timer,629,UNIX_Time,2021-12-06,12,54,50.947240
CO2,1026,Temp,22,timer,630,UNIX_Time,2021-12-06,12,54,51.969241
CO2,1012,Temp,22,timer,631,UNIX_Time,2021-12-06,12,54,52.991137
CO2,998,Temp,22,timer,632,UNIX_Time,2021-12-06,12,54,54.012858
CO2,986,Temp,22,timer,633,UNIX_Time,2021-12-06,12,54,55.033725
CO2,973,Temp,22,timer,634,UNIX_Time,2021-12-06,12,54,56.055579
CO2,961,Temp,22,timer,635,UNIX_Time,2021-12-06,12,54,57.077056
CO2,948,Temp,22,timer,636,UNIX_Time,2021-12-06,12,54,58.098717
CO2,936,Temp,22,timer,637,UNIX_Time,2021-12-06,12,54,59.120829
CO2,925,Temp,22,timer,638,UNIX_Time,2021-12-06,12,55,00.143061
CO2,915,Temp,22,timer,639,UNIX_Time,2021-12-06,12,55,01.164184
CO2,904,Temp,22,timer,640,UNIX_Time,2021-12-06,12,55,02.186449
CO2,894,Temp,22,timer,641,UNIX_Time,2021-12-06,12,55,03.208442
CO2,882,Temp,22,timer,642,UNIX_Time,2021-12-06,12,55,04.230119
CO2,871,Temp,22,timer,643,UNIX_Time,2021-12-06,12,55,05.252062
CO2,860,Temp,22,timer,644,UNIX_Time,2021-12-06,12,55,06.273173
CO2,849,Temp,22,timer,645,UNIX_Time,2021-12-06,12,55,07.294530
CO2,840,Temp,22,timer,646,UNIX_Time,2021-12-06,12,55,08.316434
CO2,830,Temp,22,timer,647,UNIX_Time,2021-12-06,12,55,09.337710
CO2,820,Temp,22,timer,648,UNIX_Time,2021-12-06,12,55,10.360077
CO2,810,Temp,22,timer,649,UNIX_Time,2021-12-06,12,55,11.380640
CO2,804,Temp,22,timer,650,UNIX_Time,2021-12-06,12,55,12.402115
CO2,797,Temp,22,timer,651,UNIX_Time,2021-12-06,12,55,13.423032
CO2,791,Temp,22,timer,652,UNIX_Time,2021-12-06,12,55,14.444104
CO2,784,Temp,22,timer,653,UNIX_Time,2021-12-06,12,55,15.465845
CO2,777,Temp,22,timer,654,UNIX_Time,2021-12-06,12,55,16.487302
CO2,771,Temp,22,timer,655,UNIX_Time,2021-12-06,12,55,17.509429
CO2,764,Temp,22,timer,656,UNIX_Time,2021-12-06,12,55,18.530207
CO2,755,Temp,22,timer,657,UNIX_Time,2021-12-06,12,55,19.551715
CO2,749,Temp,22,timer,658,UNIX_Time,2021-12-06,12,55,20.572372
CO2,744,Temp,22,timer,659,UNIX_Time,2021-12-06,12,55,21.593861
CO2,738,Temp,22,timer,660,UNIX_Time,2021-12-06,12,55,22.614868
CO2,732,Temp,22,timer,661,UNIX_Time,2021-12-06,12,55,23.636592
CO2,726,Temp,22,timer,662,UNIX_Time,2021-12-06,12,55,24.657771
CO2,721,Temp,22,timer,663,UNIX_Time,2021-12-06,12,55,25.679057
CO2,716,Temp,22,timer,664,UNIX_Time,2021-12-06,12,55,26.699862
CO2,710,Temp,22,timer,666,UNIX_Time,2021-12-06,12,55,27.721358
CO2,706,Temp,22,timer,667,UNIX_Time,2021-12-06,12,55,28.742257
CO2,700,Temp,22,timer,668,UNIX_Time,2021-12-06,12,55,29.762612
CO2,696,Temp,22,timer,669,UNIX_Time,2021-12-06,12,55,30.784658
CO2,691,Temp,22,timer,670,UNIX_Time,2021-12-06,12,55,31.806805
CO2,687,Temp,22,timer,671,UNIX_Time,2021-12-06,12,55,32.828412
CO2,683,Temp,22,timer,672,UNIX_Time,2021-12-06,12,55,33.850232
CO2,678,Temp,22,timer,673,UNIX_Time,2021-12-06,12,55,34.871639
CO2,673,Temp,22,timer,674,UNIX_Time,2021-12-06,12,55,35.893691
CO2,669,Temp,22,timer,675,UNIX_Time,2021-12-06,12,55,36.915029
CO2,664,Temp,22,timer,676,UNIX_Time,2021-12-06,12,55,37.936697
CO2,660,Temp,22,timer,677,UNIX_Time,2021-12-06,12,55,38.957299
CO2,656,Temp,22,timer,678,UNIX_Time,2021-12-06,12,55,39.978207
CO2,647,Temp,22,timer,679,UNIX_Time,2021-12-06,12,55,41.019152
CO2,645,Temp,22,timer,680,UNIX_Time,2021-12-06,12,55,42.039500
CO2,640,Temp,22,timer,681,UNIX_Time,2021-12-06,12,55,43.060841
CO2,635,Temp,22,timer,682,UNIX_Time,2021-12-06,12,55,44.082836
CO2,630,Temp,22,timer,683,UNIX_Time,2021-12-06,12,55,45.103619
CO2,626,Temp,22,timer,684,UNIX_Time,2021-12-06,12,55,46.124734
CO2,624,Temp,22,timer,685,UNIX_Time,2021-12-06,12,55,47.146238
CO2,622,Temp,22,timer,686,UNIX_Time,2021-12-06,12,55,48.167728
CO2,619,Temp,22,timer,687,UNIX_Time,2021-12-06,12,55,49.189955
CO2,617,Temp,22,timer,688,UNIX_Time,2021-12-06,12,55,50.211559
CO2,615,Temp,22,timer,689,UNIX_Time,2021-12-06,12,55,51.232424
CO2,613,Temp,22,timer,690,UNIX_Time,2021-12-06,12,55,52.253987
CO2,611,Temp,22,timer,691,UNIX_Time,2021-12-06,12,55,53.275772
CO2,609,Temp,22,timer,692,UNIX_Time,2021-12-06,12,55,54.297220
CO2,608,Temp,22,timer,693,UNIX_Time,2021-12-06,12,55,55.318113
CO2,605,Temp,22,timer,694,UNIX_Time,2021-12-06,12,55,56.339565
CO2,603,Temp,22,timer,695,UNIX_Time,2021-12-06,12,55,57.361682
CO2,601,Temp,22,timer,696,UNIX_Time,2021-12-06,12,55,58.383529
CO2,600,Temp,22,timer,697,UNIX_Time,2021-12-06,12,55,59.404733
CO2,598,Temp,22,timer,698,UNIX_Time,2021-12-06,12,56,00.425831
CO2,597,Temp,22,timer,699,UNIX_Time,2021-12-06,12,56,01.447414
CO2,595,Temp,22,timer,700,UNIX_Time,2021-12-06,12,56,02.469222
CO2,593,Temp,22,timer,701,UNIX_Time,2021-12-06,12,56,03.491049
CO2,592,Temp,22,timer,702,UNIX_Time,2021-12-06,12,56,04.512647
CO2,590,Temp,22,timer,703,UNIX_Time,2021-12-06,12,56,05.534899
CO2,588,Temp,22,timer,704,UNIX_Time,2021-12-06,12,56,06.556428
CO2,586,Temp,22,timer,705,UNIX_Time,2021-12-06,12,56,07.578685
CO2,585,Temp,22,timer,706,UNIX_Time,2021-12-06,12,56,08.599746
CO2,583,Temp,22,timer,707,UNIX_Time,2021-12-06,12,56,09.621981
CO2,582,Temp,22,timer,708,UNIX_Time,2021-12-06,12,56,10.643554
CO2,580,Temp,22,timer,709,UNIX_Time,2021-12-06,12,56,11.664898
CO2,579,Temp,22,timer,710,UNIX_Time,2021-12-06,12,56,12.687116
CO2,578,Temp,22,timer,712,UNIX_Time,2021-12-06,12,56,13.708686
CO2,576,Temp,22,timer,713,UNIX_Time,2021-12-06,12,56,14.730763
CO2,575,Temp,22,timer,714,UNIX_Time,2021-12-06,12,56,15.752378
CO2,574,Temp,22,timer,715,UNIX_Time,2021-12-06,12,56,16.773931
CO2,572,Temp,22,timer,716,UNIX_Time,2021-12-06,12,56,17.795889
CO2,571,Temp,22,timer,717,UNIX_Time,2021-12-06,12,56,18.817255
CO2,569,Temp,22,timer,718,UNIX_Time,2021-12-06,12,56,19.839057
CO2,568,Temp,22,timer,719,UNIX_Time,2021-12-06,12,56,20.860214
CO2,567,Temp,22,timer,720,UNIX_Time,2021-12-06,12,56,21.882772
CO2,566,Temp,22,timer,721,UNIX_Time,2021-12-06,12,56,22.904486
CO2,564,Temp,22,timer,722,UNIX_Time,2021-12-06,12,56,23.926395
CO2,563,Temp,22,timer,723,UNIX_Time,2021-12-06,12,56,24.947678
CO2,562,Temp,22,timer,724,UNIX_Time,2021-12-06,12,56,25.968977
CO2,560,Temp,22,timer,725,UNIX_Time,2021-12-06,12,56,26.990675
CO2,559,Temp,22,timer,726,UNIX_Time,2021-12-06,12,56,28.011641
CO2,558,Temp,22,timer,727,UNIX_Time,2021-12-06,12,56,29.032575
CO2,556,Temp,22,timer,728,UNIX_Time,2021-12-06,12,56,30.054240
CO2,554,Temp,22,timer,729,UNIX_Time,2021-12-06,12,56,31.075826
CO2,553,Temp,22,timer,730,UNIX_Time,2021-12-06,12,56,32.097455
CO2,552,Temp,22,timer,731,UNIX_Time,2021-12-06,12,56,33.119467
CO2,550,Temp,22,timer,732,UNIX_Time,2021-12-06,12,56,34.141213
CO2,548,Temp,22,timer,733,UNIX_Time,2021-12-06,12,56,35.163555
CO2,547,Temp,22,timer,734,UNIX_Time,2021-12-06,12,56,36.185487
CO2,546,Temp,22,timer,735,UNIX_Time,2021-12-06,12,56,37.206637
CO2,545,Temp,22,timer,736,UNIX_Time,2021-12-06,12,56,38.227711
CO2,543,Temp,22,timer,737,UNIX_Time,2021-12-06,12,56,39.249397
CO2,542,Temp,22,timer,738,UNIX_Time,2021-12-06,12,56,40.271548
CO2,541,Temp,22,timer,739,UNIX_Time,2021-12-06,12,56,41.293048
